Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Victoria's Secret Pink Paradise Bloom Body Mist - 250 ml,56 SAR,"It takes you on a trip abroad to express the freedom that you desire most.
Renew your enthusiasm and vitality every morning with a refreshing lively mist that envelops and revives your skin.
Enjoy your beauty with the delicious and tempting coconut juice.
The fragrance is intense and creamy that lasts with you for hours without fading and increases your femininity.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Sensual', 'Floral', '2021', 'Coconut Juice, Star Fruit']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667553849434-victoria_s-secret-victoria_s-secret-pink-paradise-bloom-_w_-body-mist-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Sensual,Floral,2021,"Coconut Juice, Star Fruit",,,,
Victoria's Secret Pink Golden Honey Body Mist - 250 ml,56 SAR,"It empowers your soul to have a special place.
Enhance your beauty with delicious touches of honey and the refreshing scent of pear.
The fragrance is enhanced by notes of amber and enchanting vanilla as a symbol of infatuation and silky softness.
Be ready to be in the spotlight with this unique fragrance mist.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Charismatic', 'Oriental', '2021', 'Honey, Honeysuckle, Pear, Amber, Vanilla']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667552960260-victoria_s-secret-victoria_s-secret-pink-golden-honey-_w_-body-mist-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Charismatic,Oriental,2021,"Honey, Honeysuckle, Pear, Amber, Vanilla",,,,
Victoria's Secret Pink Flower Blend Magnolia Peony Body Mist - 250 ml,56 SAR,"A body mist that will improve your mood and maintain your calmness and comfort.
Rose oils are very effective in soothing your soul and exciting your breath.
Enjoy your seductive charming feminine beauty with this amazing mist and its rich scent.
Wild rose makes the scent more powerful and lively to add aromatic beauty touches to your skin.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Sensual', 'Floral', '2021', 'Wild Rose, Neroli, Rose Oil']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667553847430-victoria_s-secret-victoria_s-secret-pink-flower-powered-no.-3-magnolia-peony-_w_-body-mist-with-essential-oils-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Sensual,Floral,2021,"Wild Rose, Neroli, Rose Oil",,,,
Victoria's Secret Pink Cool and Bright Body Mist - 250 ml,56 SAR,"Enjoy the delicious and refreshing sweetness of pomegranate in this soft fragrance.
It gives you a lively refreshing scent and increases your elegant beauty.
Enjoy your beauty every day with this skin-soothing fragrance mist that rejuvenates your enthusiasm at the beginning.
Get the real freshness and vitality in all your different and busy days.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Sensual', 'Floral', '2011', 'Pomegranate']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667550885428-victoria_s-secret-victoria_s-secret-pink-cool-_-bright-mist-_w_-scented-mist-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Sensual,Floral,2011,Pomegranate,,,,
Marly Akaster,1484 SAR,"This oriental fragrance gives you a sophisticated and attractive scent that enchants hearts around you, increasing your confidence and attractiveness.
About the brand:
De Marley is a French global brand that specializes in luxury parfumes and offers an original concept of luxury parfumes inspired from the eighteenth century, when the best parfumes were made for King Louis XV as an appreciation for the prestigious horse races in which he was expert.",none,none,"['Parfums de Marly', 'Unisex', 'Perfume', 'Charismatic', 'Oriental', '125 ml', '2015', 'Lemon, cypress, Bulgarian rose, African geranium, cardamom, musk and agarwood', 'Eau de Parfum', 'Lemon, cypress', 'Bulgarian rose, geranium flowers', 'Cardamom, musk, oud']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_parfums_de_marly_perfumes_akaster_for_unisex_eau_de_perfum.jpg,Parfums de Marly,Unisex,Perfume,Charismatic,Oriental,125 ml,2015,"Lemon, cypress, Bulgarian rose, African geranium, cardamom, musk and agarwood",Eau de Parfum,"Lemon, cypress","Bulgarian rose, geranium flowers","Cardamom, musk, oud"
Victoria's Secret Pink Calm Water Body Mist - 250 ml,56 SAR,"Enjoy the bright morning freshness with this soothing fragrant mist.
The contrast of delicious citrus with the heat of pepper reflects your strength and enthusiasm for discovering life.
The fragrance ends with creamy and delicious aromas of vanilla and coconut that excite your senses and feelings.
The perfume envelops you and lasts with you for long hours until the end of your busy day.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Extravagant', 'Aquatic', '2021', 'Water Notes, Citrus', 'Pepper', 'Vanilla, Coconut']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667553844842-victoria_s-secret-victoria_s-secret-pink-calm-water-_w_-body-mist-with-essential-oils-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Extravagant,Aquatic,2021,"Water Notes, Citrus",Pepper,"Vanilla, Coconut",,
Victoria's Secret Pink Bronzed Coconut Body Mist - 250 ml,56 SAR,"A scented soothing mist with a delicious refreshing creamy texture.
Solar notes give you a powerful refreshment and a high sense of fun and enthusiasm at the beginning of the day.
Enjoy the sweetness of coconut that tickles your senses and reveals your soft femininity.
The perfume lasts for a long time without fading, enveloping you in a soft sensual fragrance and it stays with you for long hours.
About the brand:
Victoria's Secret is one of the most famous global American underwear brands, which was founded by Roy Raymond in 1977. It was then sold to Leslie Wexner in 1982, founder of Columbus Corporation, and the company currently owns more than 1017 shops around the world, with products ranging from underwear, cosmetics, fragrances and shoes.",none,none,"['250 ml', ""Victoria's Secret"", 'Women', 'Body Mist', 'Extravagant', 'Fruity', '2021', 'Sun Notes, Sandalwood, Coconut']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/6/667553889157-victoria_s-secret-victoria_s-secret-pink-bronzed-coconut-_w_-body-mist-250-ml.png,250 ml,Victoria's Secret,Women,Body Mist,Extravagant,Fruity,2021,"Sun Notes, Sandalwood, Coconut",,,,
Versace Dylan Turquoise Set (EDT 50 ml + Body Lotion 50 ml + Shower Gel 50 ml),357 SAR,"Dylan Versace Luxury Turquoise Collection.
The set contains a special perfume, body lotion and shower gel.
The fragrance belongs to the family of fresh floral and fruity notes.
Enjoy a perfect and elegant finished look with it.
The gym lotion delivers superior hydration and leaves your skin feeling soft and wonderfully scented.
In addition to the special shower gel that gives you a feeling of freshness like no other.
About the brand:
Versace is a global, well-known brand that was founded in Italy. After the first Versace signature fragrance was launched in 1981, Versace has gained its distinctive place in the world of perfumes. Its perfumes offer joy, happiness, and elegance to all its lovers. Its line includes many symbols of the Versace lifestyle: luxury, glamour, and sensuality.",none,none,"['Versace', 'Women', 'Perfume Set', 'Extravagant', 'Fruity', '2020', 'Mandarin, Lemon Flower, Pink Pepper, Black Currant Buds, Jasmine, Freesia, Guava, Cedar, Musk, Wood.', 'Tangerine, lemon Flower, Pink Pepper', 'Blossoms of Black Currant, Jasmine, Freesia, Guava', 'Cedar, Musk, Wood.']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/8/0/8011003862320-versace-versace-pour-femme-dylan-turquoise-_w_-set-edt-50ml_prfm-body-gel-50ml_prfm-bath_shower-gel-50ml.png,Versace,Women,Perfume Set,Extravagant,Fruity,2020,"Mandarin, Lemon Flower, Pink Pepper, Black Currant Buds, Jasmine, Freesia, Guava, Cedar, Musk, Wood.","Tangerine, lemon Flower, Pink Pepper","Blossoms of Black Currant, Jasmine, Freesia, Guava","Cedar, Musk, Wood.",,
Trussardi The Black Rose,190 SAR,"Trussardi The Black Rose is a floral and musky fragrance with oriental features. The product stands out because of its unique blend of warmth and sensuality.
About the brand:
Trussardi presents a line of Jeans clothing, accessories and small leather goods and has a vast portfolio of designer products, home furnishings, fragrances, glasses, and numerous licensing deals. The brand has its has a presence in 47 countries with its Trussardi and Trussardi Jeans lines and licensing deals, with a unique and select network of over 160 single-brand stores in Italy, Europe and Asia, as well as over 1,800 multi-brand points of sale, shop-in-shops and department stores and the new e-commerce site",3.5,1 Rating,"['Trussardi', 'Unisex', 'Perfume', 'Romantic', 'Floral', '100 ml', '2017', 'Patchouli, Taif Rose, Pink Pepper, Amber, Vanilla, Musk', 'Eau de Parfum']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_trussardi_perfumes_the_black_rose_for_unisex_eau_de_perfum.jpg,Trussardi,Unisex,Perfume,Romantic,Floral,100 ml,2017,"Patchouli, Taif Rose, Pink Pepper, Amber, Vanilla, Musk",Eau de Parfum,,,
Givenchy L'Interdit Rouge EDP,499 SAR,"On the mysterious nights of winter and autumn, be ready for the moments of elegance and excitement.
The notes of spicy ginger spread in the very first moments, declaring a new journey of confidence.
The pure white heart has notes of jasmine and tuberose, forming a delicate floral breeze that awakens your senses.
Your charming femininity appears at the end of the night with creamy notes of patchouli and sandalwood.
About the brand:
Founded in 1952, Givenchy is a beloved French luxury fashion house and perfume maker that continues to leave an indelible mark on the fashion industry. Today, the brand is celebrated worldwide for its avant-garde and timeless haute couture clothing, accessories, perfumes and cosmetics.",none,none,"['Givenchy', 'Women', 'Perfume', 'Sophisticated', 'Floral Oriental', '80 ml', '2021', 'Alcohol, Parfum (Fragrance), Aqua (Water), Linalool, Limonene, Butyl Methoxydibenzoylmethane, Hydroxycitronellal, Geraniol, Citronellol, Benzyl Salicylate, Coumarin, Alpha-Isomethyl Ionone, Eugenol, Citral.', 'Eau de Parfum', 'Blood Orange, Ginger', 'Pimento leaves, Jasmine, Tuberose', 'Vetiver, Patchouli, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3274872428058-givenchy-givenchy-l_interdit-_w_-edp-rouge-80-ml-01.png,Givenchy,Women,Perfume,Sophisticated,Floral Oriental,80 ml,2021,"Alcohol, Parfum (Fragrance), Aqua (Water), Linalool, Limonene, Butyl Methoxydibenzoylmethane, Hydroxycitronellal, Geraniol, Citronellol, Benzyl Salicylate, Coumarin, Alpha-Isomethyl Ionone, Eugenol, Citral.",Eau de Parfum,"Blood Orange, Ginger","Pimento leaves, Jasmine, Tuberose","Vetiver, Patchouli, Sandalwood"
Paris Hilton Gift Set (Edp 100 ml + Edp 10 ml + Body Lotion 90 ml + Shower Gel 90 ml) - 4 Pcs,279 SAR,"Paris Hilton Luxury Gift Set for Women is a set that contains two fragrances in two different sizes, a shimmering body lotion and a shower gel.
The fragrance was launched in 2004 as an elegant and sophisticated fragrance for all women.
The fragrance is enriched with a perfect aromatic blend of unique natural ingredients.
Enjoy freshness and vitality like no other with this wonderful shower gel.
The body lotion gives you an enchanting scent and perfect hydration, leaving your body shiny and smooth.
This set is a great addition to your collection and an elegant gift for your loved ones.
About the Brand:
Paris Hilton is an American brand, founded by famous actress Paris Hilton, and is one of the most popular celebrity brands of the early 21st century. She released her first perfume in 2005, and it became one of the best-selling perfumes in the world, and launched the latest version in 2019, it has 26 fragrances in her aromatic encyclopedia.",none,none,"['Eau de Parfum', 'Paris Hilton', 'Women', 'Perfume Set', 'Extravagant', 'Fruity', 'Apples, Peaches, Frozen Mojito', 'Freesia, Mimosa, Jasmine, Tuberose', 'Musk, Sandalwood, Ylang-ylang, Oakmoss']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/6/0/608940575406-paris-hilton-paris-hilton-_w_-set-edp-100-ml-_-edp-10-ml-_-body-glistening-lotion-90-ml-_-bath_shower-gel-90ml.png,Eau de Parfum,Paris Hilton,Women,Perfume Set,Extravagant,Fruity,"Apples, Peaches, Frozen Mojito","Freesia, Mimosa, Jasmine, Tuberose","Musk, Sandalwood, Ylang-ylang, Oakmoss",,,
Narciso Rodriguez Pure Musc Gift Set (EDP 50 ml + Body Lotion 75 ml),384 SAR,"A very elegant gift set containing perfume and body lotion.
This exquisite collection is designed for elegant women who seek distinction and individuality.
Enjoy a sensual, enchanting blend that will captivate you and everyone around you.
The heart of the fragrance is enhanced by a warm bouquet of white flowers.
This amazing fragrance stirs the senses and envelops the body in an amazing way.
In addition it contains a body lotion with an attractive scent, which moisturizes your body perfectly.
About the Brand:
Narciso Rodriguez is an accomplished fashion designer who launched his own brand in 1997. His first major interest came when designing the wedding dress of fellow Calvin Klein colleague Caroline Bessette.",none,none,"['Eau de Parfum', 'Narciso Rodriguez', 'Women', 'Perfume Set', 'Sensual', 'Floral', 'Jasmine, Orange Blossom', 'Musk', 'Cashmerewood, Amber, Patchouli']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/4/3423478990951-narciso-rodriguez-narciso-rodriguez-pure-musc-for-her-_w_-set-edp-50-ml-_-body-lotion-75-ml.png,Eau de Parfum,Narciso Rodriguez,Women,Perfume Set,Sensual,Floral,"Jasmine, Orange Blossom",Musk,"Cashmerewood, Amber, Patchouli",,,
Narciso Rodriguez Pure Musc Perfume Set (Edp 50 ml + Body Lotion 50 ml + Shower Gel 50 ml) - 3 Pcs,389 SAR,"Narciso Rodriguez Pure Musk Gift Set is designed for women who seek excellence and elegance.
The collection contains a distinctive fragrance with an enchanting scent that will captivate you and everyone around you.
It also contains a body lotion that leaves your body perfectly moisturized and scented.
In addition to a wonderful shower gel that gives you an unparalleled feeling of freshness and vitality.
About the Brand:
Narciso Rodriguez is an accomplished fashion designer who launched his own brand in 1997. His first major interest came when designing the wedding dress of fellow Calvin Klein colleague Caroline Bessette.",none,none,"['Eau de Parfum', 'Narciso Rodriguez', 'Women', 'Perfume Set', 'Sensual', 'Floral', 'Jasmine, Orange Blossom', 'Musk', 'Cashmerewood, Amber, Patchouli']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/4/3423473056454-narciso-rodriguez-narciso-rodriguez-pure-musc-for-her-_w_-set-edp-50-ml-_-body-lotion-50-ml-_-shower-gel-50-ml.png,Eau de Parfum,Narciso Rodriguez,Women,Perfume Set,Sensual,Floral,"Jasmine, Orange Blossom",Musk,"Cashmerewood, Amber, Patchouli",,,
Narciso Rodriguez For Her Perfume Set (EDT 50 ml + 10 ml),339 SAR,"Narciso Rodriguez For Her set contains a 50ml Eau de Toilette and a 10ml Eau de Toilette.
A floral, woody, musky fragrance from Narciso Rodriguez's high-end French perfume bouquet.
The fragrance exudes elegance, seduction and sensuality with notes of African orange flower, bergamot, musk, amber, vetiver, vanilla and patchouli.
An attractive scent that gives you absolute confidence and creates an aura of wonderful accords.
About the Brand:
Narciso Rodriguez is an accomplished fashion designer who launched his own brand in 1997. His first major interest came when designing the wedding dress of fellow Calvin Klein colleague Caroline Bessette.",none,none,"['Eau de Toilette', 'Narciso Rodriguez', 'Women', 'Perfume Set', 'Sensual', 'Floral', 'Orange Flower, Bergamot, Musk, Amber, Vetiver, Vanilla, Patchouli']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/4/3423478919457-narciso-rodriguez-narciso-rodriguez-for-her-_w_-edt-50-ml-_-10-ml-gift-set-2-piece.png,Eau de Toilette,Narciso Rodriguez,Women,Perfume Set,Sensual,Floral,"Orange Flower, Bergamot, Musk, Amber, Vetiver, Vanilla, Patchouli",,,,,
Kilian Good Girl Gone Bad Gift Set (EDP 4×7.5 ml Refille + Travel Spray) - 5 Pcs,978 SAR,"A unique travel set for women.
Imagine that you are in a royal garden, surrounded by amazing bushes and trees with bright flowers and birds.
Makes you breeze the fragrant summer air before you scramble through flowers, trying to see every color and petal.
It opens with the enchanting scents of apricot osmanthus, neroli, and Mayflower absolute.
This amazing fragrance is enriched with tuberose, jasmine, and narcissus.
All bottled in four sizes to try and come with a luxurious fragrance. All perfume bottles are designed to be refilled.
About the Brand:
Kilian is a famous eco-friendly fragrance brand founded in Paris, created by Kilian Hennessy. It is featured by the production of luxury goods, and its fragrances are distinguished by their unique and distinctive designs. The company is interested in the environment and sustainability through the use of refillable and reusable packaging. Her fragrances were released in collaboration with the most talented perfume designers.",none,none,"['Eau de Parfum', 'Kilian', 'Women', 'Perfume Set', 'Sensual', 'Floral']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/7/3700550220428-kilian-kilian-good-girl-gone-bad-_w_-mini-set-edp-4x7.5-ml-refills-_-travel-spray.png,Eau de Parfum,Kilian,Women,Perfume Set,Sensual,Floral,,,,,,
Prada La Femme Intense,307 SAR,"Prada La Femme Intense is a new classic Prada scent. The notes include frangipani flower, enriched with spices, beeswax and tuberose. The Prada woman is not one, she is many. La Femme Prada Intense reveals her multiplicity through a fragrance that experiments with gender, tradition and identity. It is an Eau de Parfum with a sultry, almost oriental quality, which exudes a heady sensuality. The intensity of the fragrance is achieved by magnifying the Tuberose, Ylang-Ylang and Patchouli at the heart of its composition.
About the brand:
The company started in 1913 by Mario Prada and his brother Martino as a leather goods shop ""Fratelli Prada"" in Milan, Italy. After years from establishing it Miuccia Prada took over the company in 1978, and then started making Backpacks, perfumes and achieved extensive fame in Europe.",none,none,"['Prada', 'Women', 'Perfume', 'Feminine', 'Floral', '100 ml', '2017', 'Frangipani, Ylang-Ylang, Orange Blossom, Jasmine Sambac, Tuberose, Patchouli, Vetiver, Vanilla, Iris', 'Eau de Parfum', 'Frangipani, Ylang-Ylang', 'Orange Blossom, Jasmine Sambac, Tuberose', 'Patchouli, Vetiver, Vanilla, Iris']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_prada_perfumes_la_femme_intense_for_women_eau_de_perfum.jpg,Prada,Women,Perfume,Feminine,Floral,100 ml,2017,"Frangipani, Ylang-Ylang, Orange Blossom, Jasmine Sambac, Tuberose, Patchouli, Vetiver, Vanilla, Iris",Eau de Parfum,"Frangipani, Ylang-Ylang","Orange Blossom, Jasmine Sambac, Tuberose","Patchouli, Vetiver, Vanilla, Iris"
Gucci Memoire D'Une Odeur Set (EDP 100 ml + EDP 7.4 ml),378 SAR,"Luxury and distinctive perfume set containing two fragrances: one of them is 100ml and the other 7.4ml.
It is the perfect choice for both men and women alike.
It is suitable for all times and gives you a very elegant and attractive look.
An enchanting fragrance that exceeds all your expectations, featuring exceptional and mysterious ingredients selected with care and precision.
This set is ideal for traveling as it is easy to carry it with you.
This set is a great addition to your perfume collection.
About the brand:
Gucci is a renowned Italian luxury brand of fashion and leather goods. From producing and selling luxury outerwear, leather bags, cashmere scarves and cosmetics products to releasing incredible fragrance ranges every now and then, Gucci has stayed on the top of the perfume market around the world. It was founded in 1921.",none,none,"['Eau de Parfum', 'Gucci', 'Unisex', 'Perfume Set', 'Charismatic', 'Woody', 'Chamomile, Bitter Almond', 'Musk, Indian Jasmine, Jasmine', 'Sandalwood, Cedarwood, Vanilla']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/6/3614229376067-gucci-gucci-memoire-d_une-odeur-_u_-set-edp-100-ml-_-edp-roller-ball-7.4-ml-_travel-exclusive_.png,Eau de Parfum,Gucci,Unisex,Perfume Set,Charismatic,Woody,"Chamomile, Bitter Almond","Musk, Indian Jasmine, Jasmine","Sandalwood, Cedarwood, Vanilla",,,
Valentino Donna Acqua,533 SAR,"Valentino Donna Acqua is a fruity, floral fragrance for the woman who are bubbly, lively and charming. A burst of sparkling pear at the opening of the fragrance gives it a juicy vibe. Sweetness emits from almonds lying in the background. The heart is a combination of sweet jasmine and delicious frangipani. The base is warm and spicy thanks to notes of sandalwood and hawthorn. Be mischievous, cheerful and chirpy with Valentino Donna Acqua. Stand out and turn heads with this marvelous scent.",5,1 Rating,"['Valentino', 'Women', 'Perfume', 'Masculine', 'Leather', '50 ml', '2017', 'Pear, Almond ,Frangipani, Jasmine ,Hawthorn, Sandalwood', 'Eau de Toilette', 'Pear, Almond', 'Frangipani, Jasmine', 'Hawthorn, Sandalwood']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_valentino_perfumes_donna_acqua_for_women_eau_de_toilette.jpg,Valentino,Women,Perfume,Masculine,Leather,50 ml,2017,"Pear, Almond ,Frangipani, Jasmine ,Hawthorn, Sandalwood",Eau de Toilette,"Pear, Almond","Frangipani, Jasmine","Hawthorn, Sandalwood"
Chanel Coco Foaming Shower Gel - 200 ml,377 SAR,"It's a refreshing shower gel that cleanses the skin, leaving it with a mysterious oriental scent. It removes all dirt and impurities, delivering freshness without causing dryness so the skin remains hydrated.
Benefits:
It boosts your skin softness and delivers a refreshing scent.
How to use:
Apply a few drops on a shower loaf. Massage in a circular motion.
About the brand:
Chanel needs no introduction. Its high-quality and captivating collections of perfumes and fragrances for men and women are loved in every part of the world. Chanel has excelled in haute couture and ready-to-wear clothes, luxury goods, and fashion accessories. Chanel has also introduced a collection of watches and luxury jewelry.",none,none,"['200 ml', 'Chanel', 'Women', 'Shower Gel', 'Aqua (Water), Sodium Laureth Sulfate, Parfum (Fragrance), Cocamidopropyl Betaine, Propylene Glycol, Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Polyquaternium-10, Sodium Chloride, Benzyl Salicylate, Citric Acid, Limonene, Tetrasodium Edta, Citronell']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/1/3145891138603-chanel-chanel-coco-_w_-foaming-shower-gel-200-ml.png,200 ml,Chanel,Women,Shower Gel,"Aqua (Water), Sodium Laureth Sulfate, Parfum (Fragrance), Cocamidopropyl Betaine, Propylene Glycol, Ppg-26-Buteth-26, Peg-40 Hydrogenated Castor Oil, Polyquaternium-10, Sodium Chloride, Benzyl Salicylate, Citric Acid, Limonene, Tetrasodium Edta, Citronell",,,,,,,
Chanel Allure Body Lotion - 200 ml,392 SAR,"Enjoy soft skin with this highly-moisturizing body lotion. Its rich formula reduces the roughness of the skin enveloping it with a sensual floral scent for a long time.
Benefits:
It keeps your skin soft, delivering a velvety touch that lasts for a long time
How to use:
Apply on clean skin after your daily shower. Massage in a circular motion until absorbed.
About the brand:
Chanel needs no introduction. Its high-quality and captivating collections of perfumes and fragrances for men and women are loved in every part of the world. Chanel has excelled in haute couture and ready-to-wear clothes, luxury goods, and fashion accessories. Chanel has also introduced a collection of watches and luxury jewelry.",none,none,"['200 ml', 'Chanel', 'Women', 'Body Lotion', 'Aqua (Water), Butylene Glycol, Ethylhexyl Palmitate, Diisopropyl Dimer Dilinoleate, Parfum (Fragrance), Ethylhexyl Stearate, Dimethicone, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate C']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/1/3145891129403-chanel-chanel-allure-_w_-body-lotion-200-ml.png,200 ml,Chanel,Women,Body Lotion,"Aqua (Water), Butylene Glycol, Ethylhexyl Palmitate, Diisopropyl Dimer Dilinoleate, Parfum (Fragrance), Ethylhexyl Stearate, Dimethicone, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate C",,,,,,,
Chanel Gabrielle Deodorant Spray - 100 ml,406 SAR,"Enjoy a wave of freshness with this deordrant spray that works to reduce body odors leaving the skin with a soft and sensual scent of roses and fresh ylang-ylang. The scent envelops your skin for a long time throughout the day.
Benefits:
It leaves your skin scented and soft.
How to use:
Apply directly on the skin after your daily shower. It can be used alone or with another fragrance
About the brand:
Chanel needs no introduction. Its high-quality and captivating collections of perfumes and fragrances for men and women are loved in every part of the world. Chanel has excelled in haute couture and ready-to-wear clothes, luxury goods, and fashion accessories. Chanel has also introduced a collection of watches and luxury jewelry.",none,none,"['100 ml', 'Chanel', 'Women', 'Deodorant', 'Alcohol, Aqua (Water), Propylene Glycol, Parfum (Fragrance), Triethyl Citrate, Hexyl Cinnamal, Linalool, Geraniol, Citronellol, Limonene, Bht, Alpha-isomethyl Ionone, Citric Acid, Citral, Coumarin, Hydroxycitronellal, Benzyl Benzoate, Il18a']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/1/3145891209303-chanel-chanel-gabrielle-_w_-deodorant-spray-100-ml.png,100 ml,Chanel,Women,Deodorant,"Alcohol, Aqua (Water), Propylene Glycol, Parfum (Fragrance), Triethyl Citrate, Hexyl Cinnamal, Linalool, Geraniol, Citronellol, Limonene, Bht, Alpha-isomethyl Ionone, Citric Acid, Citral, Coumarin, Hydroxycitronellal, Benzyl Benzoate, Il18a",,,,,,,
